patternSignature,patternReadable,eligible,ineligibleReason,rank,selectedTop60,lpActivity,residualScarcity,coveredResidualOrders,wastePerCar,targetResidualWastePerCar,wasteFit,totalScore,widths,stationCount,distinctWidthCount,manual31ColumnCount,manual65PatternCount,manualCarsDistribution,manualOddCount,manualOneCarCount,manualOrderCoverageSummary
"4380|550x2,760x2,790x1,970x1","{550=2, 760=2, 790=1, 970=1} @4380mm (pw=4380, util=100.0%)","true","","3474","false","0.000000000","0.050357934","7","220","228.466257669","0.105638367","120.463572562","550|760|790|970","6","4","0","0","","0","0",""
"4390|550x1,790x1,860x1,1060x1,1130x1","{550=1, 790=1, 860=1, 1060=1, 1130=1} @4390mm (pw=4390, util=100.0%)","true","","3475","false","0.000000000","0.060291778","6","210","228.466257669","0.051370942","120.343149369","550|790|860|1060|1130","5","5","0","0","","0","0",""
"4360|970x1,1050x1,1060x1,1280x1","{970=1, 1050=1, 1060=1, 1280=1} @4360mm (pw=4360, util=100.0%)","true","","3476","false","0.000000000","0.060209290","6","240","228.466257669","0.079784630","120.289074379","970|1050|1060|1280","4","4","0","0","","0","0",""
"4310|840x1,1060x1,1190x1,1220x1","{840=1, 1060=1, 1190=1, 1220=1} @4310mm (pw=4310, util=100.0%)","true","","3477","false","0.000000000","0.050167688","7","290","228.466257669","0.015991367","120.183679756","840|1060|1190|1220","4","4","0","0","","0","0",""
"4320|550x2,840x1,1130x1,1250x1","{550=2, 840=1, 1130=1, 1250=1} @4320mm (pw=4320, util=100.0%)","true","","3478","false","0.000000000","0.040154571","8","280","228.466257669","0.019035385","120.173606142","550|840|1130|1250","5","4","0","0","","0","0",""
"4360|550x1,760x1,860x1,1060x1,1125x1","{550=1, 760=1, 860=1, 1060=1, 1125=1} @4360mm (pw=4355, util=99.9%)","true","","3479","false","0.000000000","0.060069919","6","245","228.466257669","0.057032890","120.126951725","550|760|860|1060|1125","5","5","0","0","","0","0",""
"4360|790x2,840x1,970x2","{790=2, 840=1, 970=2} @4360mm (pw=4360, util=100.0%)","true","","3480","false","0.000000000","0.040007804","8","240","228.466257669","0.079784630","120.087588712","790|840|970","5","3","0","0","","0","0",""
"4370|840x1,970x1,1280x2","{840=1, 970=1, 1280=2} @4370mm (pw=4370, util=100.0%)","true","","3481","false","0.000000000","0.039640074","8","230","228.466257669","0.394673123","120.034746950","840|970|1280","4","3","0","0","","0","0",""
"4320|550x1,760x2,970x1,1280x1","{550=1, 760=2, 970=1, 1280=1} @4320mm (pw=4320, util=100.0%)","true","","3482","false","0.000000000","0.049990204","7","280","228.466257669","0.019035385","120.009239324","550|760|970|1280","5","4","0","0","","0","0",""
"4310|840x1,1050x1,1140x1,1280x1","{840=1, 1050=1, 1140=1, 1280=1} @4310mm (pw=4310, util=100.0%)","true","","3483","false","0.000000000","0.039978900","8","290","228.466257669","0.015991367","119.994891273","840|1050|1140|1280","4","4","0","0","","0","0",""
"4340|760x1,970x1,1130x1,1480x1","{760=1, 970=1, 1130=1, 1480=1} @4340mm (pw=4340, util=100.0%)","true","","3484","false","0.000000000","0.039896420","8","260","228.466257669","0.030737318","119.927157412","760|970|1130|1480","4","4","0","0","","0","0",""
"4380|760x1,790x2,840x1,1200x1","{760=1, 790=2, 840=1, 1200=1} @4380mm (pw=4380, util=100.0%)","true","","3485","false","0.000000000","0.039630904","8","220","228.466257669","0.105638367","119.736542245","760|790|840|1200","5","4","0","0","","0","0",""
"4350|760x2,790x1,840x1,1200x1","{760=2, 790=1, 840=1, 1200=1} @4350mm (pw=4350, util=100.0%)","true","","3486","false","0.000000000","0.039630904","8","250","228.466257669","0.044377893","119.675281771","760|790|840|1200","5","4","0","0","","0","0",""
"4380|970x1,1060x1,1125x1,1220x1","{970=1, 1060=1, 1125=1, 1220=1} @4380mm (pw=4375, util=99.9%)","true","","3487","false","0.000000000","0.059428128","6","225","228.466257669","0.223901099","119.652028940","970|1060|1125|1220","4","4","0","0","","0","0",""
"4310|790x1,970x1,1270x1,1280x1","{790=1, 970=1, 1270=1, 1280=1} @4310mm (pw=4310, util=100.0%)","true","","3488","false","0.000000000","0.059513166","6","290","228.466257669","0.015991367","119.529157395","790|970|1270|1280","4","4","0","0","","0","0",""
"4330|970x1,1050x1,1060x1,1250x1","{970=1, 1050=1, 1060=1, 1250=1} @4330mm (pw=4330, util=100.0%)","true","","3489","false","0.000000000","0.059478296","6","270","228.466257669","0.023510746","119.501806342","970|1050|1060|1250","4","4","0","0","","0","0",""
"4330|790x1,1140x2,1260x1","{790=1, 1140=2, 1260=1} @4330mm (pw=4330, util=100.0%)","true","","3490","false","0.000000000","0.059430025","6","270","228.466257669","0.023510746","119.453535557","790|1140|1260","4","3","0","0","","0","0",""
"4330|840x1,1125x1,1140x1,1220x1","{840=1, 1125=1, 1140=1, 1220=1} @4330mm (pw=4325, util=99.9%)","true","","3491","false","0.000000000","0.039197738","8","275","228.466257669","0.021037687","119.218775686","840|1125|1140|1220","4","4","0","0","","0","0",""
"4360|760x1,840x1,1280x1,1480x1","{760=1, 840=1, 1280=1, 1480=1} @4360mm (pw=4360, util=100.0%)","true","","3492","false","0.000000000","0.039115190","8","240","228.466257669","0.079784630","119.194974531","760|840|1280|1480","4","4","0","0","","0","0",""
"4400|840x1,1125x1,1130x1,1300x1","{840=1, 1125=1, 1130=1, 1300=1} @4400mm (pw=4395, util=99.9%)","true","","3493","false","0.000000000","0.039145043","8","205","228.466257669","0.040872618","119.185915660","840|1125|1130|1300","4","4","0","0","","0","0",""
"4350|970x1,1060x1,1125x1,1190x1","{970=1, 1060=1, 1125=1, 1190=1} @4350mm (pw=4345, util=99.9%)","true","","3494","false","0.000000000","0.059142326","6","255","228.466257669","0.036319073","119.178645301","970|1060|1125|1190","4","4","0","0","","0","0",""
"4300|790x1,1050x1,1200x1,1260x1","{790=1, 1050=1, 1200=1, 1260=1} @4300mm (pw=4300, util=100.0%)","true","","3495","false","0.000000000","0.059127723","6","300","228.466257669","0.013786687","119.141509870","790|1050|1200|1260","4","4","0","0","","0","0",""
"4380|840x1,1150x1,1190x1,1200x1","{840=1, 1150=1, 1190=1, 1200=1} @4380mm (pw=4380, util=100.0%)","true","","3496","false","0.000000000","0.038946534","8","220","228.466257669","0.105638367","119.052172329","840|1150|1190|1200","4","4","0","0","","0","0",""
"4350|550x2,860x1,1125x1,1260x1","{550=2, 860=1, 1125=1, 1260=1} @4350mm (pw=4345, util=99.9%)","true","","3497","false","0.000000000","0.058997522","6","255","228.466257669","0.036319073","119.033841289","550|860|1125|1260","5","4","0","0","","0","0",""
"4350|760x1,1140x1,1150x1,1300x1","{760=1, 1140=1, 1150=1, 1300=1} @4350mm (pw=4350, util=100.0%)","true","","3498","false","0.000000000","0.048925407","7","250","228.466257669","0.044377893","118.969785250","760|1140|1150|1300","4","4","0","0","","0","0",""
"4310|840x1,970x1,1250x2","{840=1, 970=1, 1250=2} @4310mm (pw=4310, util=100.0%)","true","","3499","false","0.000000000","0.038909080","8","290","228.466257669","0.015991367","118.925071041","840|970|1250","4","3","0","0","","0","0",""
"4350|760x2,840x2,1150x1","{760=2, 840=2, 1150=1} @4350mm (pw=4350, util=100.0%)","true","","3500","false","0.000000000","0.038813827","8","250","228.466257669","0.044377893","118.858205110","760|840|1150","5","3","0","0","","0","0",""
"4340|550x1,840x2,1050x1,1060x1","{550=1, 840=2, 1050=1, 1060=1} @4340mm (pw=4340, util=100.0%)","true","","3501","false","0.000000000","0.048810892","7","260","228.466257669","0.030737318","118.841629544","550|840|1050|1060","5","4","0","0","","0","0",""
"4380|550x2,840x1,1140x1,1300x1","{550=2, 840=1, 1140=1, 1300=1} @4380mm (pw=4380, util=100.0%)","true","","3502","false","0.000000000","0.038353256","8","220","228.466257669","0.105638367","118.458894809","550|840|1140|1300","5","4","0","0","","0","0",""
"4370|550x1,760x1,860x1,1050x1,1150x1","{550=1, 760=1, 860=1, 1050=1, 1150=1} @4370mm (pw=4370, util=100.0%)","true","","3503","false","0.000000000","0.048046649","7","230","228.466257669","0.394673123","118.441322449","550|760|860|1050|1150","5","5","0","0","","0","0",""
"4330|760x1,840x1,1250x1,1480x1","{760=1, 840=1, 1250=1, 1480=1} @4330mm (pw=4330, util=100.0%)","true","","3504","false","0.000000000","0.038384196","8","270","228.466257669","0.023510746","118.407706494","760|840|1250|1480","4","4","0","0","","0","0",""
"4300|790x1,970x1,1060x1,1480x1","{790=1, 970=1, 1060=1, 1480=1} @4300mm (pw=4300, util=100.0%)","true","","3505","false","0.000000000","0.058335567","6","300","228.466257669","0.013786687","118.349354003","790|970|1060|1480","4","4","0","0","","0","0",""
"4300|840x1,1050x1,1130x1,1280x1","{840=1, 1050=1, 1130=1, 1280=1} @4300mm (pw=4300, util=100.0%)","true","","3506","false","0.000000000","0.038331057","8","300","228.466257669","0.013786687","118.344844036","840|1050|1130|1280","4","4","0","0","","0","0",""
"4400|1050x1,1060x1,1140x1,1150x1","{1050=1, 1060=1, 1140=1, 1150=1} @4400mm (pw=4400, util=100.0%)","true","","3507","false","0.000000000","0.058005300","6","200","228.466257669","0.033937123","118.039237580","1050|1060|1140|1150","4","4","0","0","","0","0",""
"4400|840x1,1060x1,1200x1,1300x1","{840=1, 1060=1, 1200=1, 1300=1} @4400mm (pw=4400, util=100.0%)","true","","3508","false","0.000000000","0.047856616","7","200","228.466257669","0.033937123","117.890553090","840|1060|1200|1300","4","4","0","0","","0","0",""
"4360|760x1,790x2,970x1,1050x1","{760=1, 790=2, 970=1, 1050=1} @4360mm (pw=4360, util=100.0%)","true","","3509","false","0.000000000","0.047803427","7","240","228.466257669","0.079784630","117.883211265","760|790|970|1050","5","4","0","0","","0","0",""
"4360|550x1,760x2,1140x1,1150x1","{550=1, 760=2, 1140=1, 1150=1} @4360mm (pw=4360, util=100.0%)","true","","3510","false","0.000000000","0.047786215","7","240","228.466257669","0.079784630","117.865999279","550|760|1140|1150","5","4","0","0","","0","0",""
"4330|760x2,790x1,970x1,1050x1","{760=2, 790=1, 970=1, 1050=1} @4330mm (pw=4330, util=100.0%)","true","","3511","false","0.000000000","0.047803427","7","270","228.466257669","0.023510746","117.826937380","760|790|970|1050","5","4","0","0","","0","0",""
"4310|790x1,1130x2,1260x1","{790=1, 1130=2, 1260=1} @4310mm (pw=4310, util=100.0%)","true","","3512","false","0.000000000","0.057782182","6","290","228.466257669","0.015991367","117.798173620","790|1130|1260","4","3","0","0","","0","0",""
"4330|970x1,1060x1,1150x2","{970=1, 1060=1, 1150=2} @4330mm (pw=4330, util=100.0%)","true","","3513","false","0.000000000","0.057666474","6","270","228.466257669","0.023510746","117.689985123","970|1060|1150","4","3","0","0","","0","0",""
"4370|550x1,840x1,860x1,1060x2","{550=1, 840=1, 860=1, 1060=2} @4370mm (pw=4370, util=100.0%)","true","","3514","false","0.000000000","0.047280160","7","230","228.466257669","0.394673123","117.674832687","550|840|860|1060","5","4","0","0","","0","0",""
"4320|840x1,1125x1,1130x1,1220x1","{840=1, 1125=1, 1130=1, 1220=1} @4320mm (pw=4315, util=99.9%)","true","","3515","false","0.000000000","0.037549895","8","285","228.466257669","0.017381105","117.567276546","840|1125|1130|1220","4","4","0","0","","0","0",""
"4370|550x1,790x1,860x1,970x1,1200x1","{550=1, 790=1, 860=1, 970=1, 1200=1} @4370mm (pw=4370, util=100.0%)","true","","3516","false","0.000000000","0.047147157","7","230","228.466257669","0.394673123","117.541830347","550|790|860|970|1200","5","5","0","0","","0","0",""
"4390|790x1,860x1,1260x1,1480x1","{790=1, 860=1, 1260=1, 1480=1} @4390mm (pw=4390, util=100.0%)","true","","3517","false","0.000000000","0.057449007","6","210","228.466257669","0.051370942","117.500377742","790|860|1260|1480","4","4","0","0","","0","0",""
"4390|970x1,1050x1,1150x1,1220x1","{970=1, 1050=1, 1150=1, 1220=1} @4390mm (pw=4390, util=100.0%)","true","","3518","false","0.000000000","0.047404858","7","210","228.466257669","0.051370942","117.456229275","970|1050|1150|1220","4","4","0","0","","0","0",""
"4350|790x1,1140x1,1150x1,1270x1","{790=1, 1140=1, 1150=1, 1270=1} @4350mm (pw=4350, util=100.0%)","true","","3519","false","0.000000000","0.057309177","6","250","228.466257669","0.044377893","117.353554630","790|1140|1150|1270","4","4","0","0","","0","0",""
"4380|550x1,760x1,970x2,1125x1","{550=1, 760=1, 970=2, 1125=1} @4380mm (pw=4375, util=99.9%)","true","","3520","false","0.000000000","0.047110489","7","225","228.466257669","0.223901099","117.334390462","550|760|970|1125","5","4","0","0","","0","0",""
"4340|760x1,1130x1,1150x1,1300x1","{760=1, 1130=1, 1150=1, 1300=1} @4340mm (pw=4340, util=100.0%)","true","","3521","false","0.000000000","0.047277565","7","260","228.466257669","0.030737318","117.308302118","760|1130|1150|1300","4","4","0","0","","0","0",""
"4360|970x1,1050x1,1150x1,1190x1","{970=1, 1050=1, 1150=1, 1190=1} @4360mm (pw=4360, util=100.0%)","true","","3522","false","0.000000000","0.047119057","7","240","228.466257669","0.079784630","117.198841349","970|1050|1150|1190","4","4","0","0","","0","0",""
"4310|550x1,1200x1,1260x1,1300x1","{550=1, 1200=1, 1260=1, 1300=1} @4310mm (pw=4310, util=100.0%)","true","","3523","false","0.000000000","0.057134349","6","290","228.466257669","0.015991367","117.150340830","550|1200|1260|1300","4","4","0","0","","0","0",""
"4370|550x2,840x1,1130x1,1300x1","{550=2, 840=1, 1130=1, 1300=1} @4370mm (pw=4370, util=100.0%)","true","","3524","false","0.000000000","0.036705414","8","230","228.466257669","0.394673123","117.100087008","550|840|1130|1300","5","4","0","0","","0","0",""
"4350|550x2,970x1,1060x1,1220x1","{550=2, 970=1, 1060=1, 1220=1} @4350mm (pw=4350, util=100.0%)","true","","3525","false","0.000000000","0.056988499","6","250","228.466257669","0.044377893","117.032876577","550|970|1060|1220","5","4","0","0","","0","0",""
"4350|760x2,840x1,860x1,1125x1","{760=2, 840=1, 860=1, 1125=1} @4350mm (pw=4345, util=99.9%)","true","","3526","false","0.000000000","0.036946195","8","255","228.466257669","0.036319073","116.982514424","760|840|860|1125","5","4","0","0","","0","0",""
"4300|550x2,840x1,1140x1,1220x1","{550=2, 840=1, 1140=1, 1220=1} @4300mm (pw=4300, util=100.0%)","true","","3527","false","0.000000000","0.036758109","8","300","228.466257669","0.013786687","116.771895529","550|840|1140|1220","5","4","0","0","","0","0",""
"4320|550x2,970x1,1060x1,1190x1","{550=2, 970=1, 1060=1, 1190=1} @4320mm (pw=4320, util=100.0%)","true","","3528","false","0.000000000","0.056702697","6","280","228.466257669","0.019035385","116.721732455","550|970|1060|1190","5","4","0","0","","0","0",""
"4300|550x1,790x1,840x2,1280x1","{550=1, 790=1, 840=2, 1280=1} @4300mm (pw=4300, util=100.0%)","true","","3529","false","0.000000000","0.046551119","7","300","228.466257669","0.013786687","116.564905449","550|790|840|1280","5","4","0","0","","0","0",""
"4390|1050x1,1060x1,1130x1,1150x1","{1050=1, 1060=1, 1130=1, 1150=1} @4390mm (pw=4390, util=100.0%)","true","","3530","false","0.000000000","0.056357458","6","210","228.466257669","0.051370942","116.408828842","1050|1060|1130|1150","4","4","0","0","","0","0",""
"4390|550x1,860x2,970x1,1150x1","{550=1, 860=2, 970=1, 1150=1} @4390mm (pw=4390, util=100.0%)","true","","3531","false","0.000000000","0.046330081","7","210","228.466257669","0.051370942","116.381451504","550|860|970|1150","5","4","0","0","","0","0",""
"4350|760x1,790x1,860x1,970x2","{760=1, 790=1, 860=1, 970=2} @4350mm (pw=4350, util=100.0%)","true","","3532","false","0.000000000","0.046272694","7","250","228.466257669","0.044377893","116.317071866","760|790|860|970","5","4","0","0","","0","0",""
"4320|840x1,1060x1,1200x1,1220x1","{840=1, 1060=1, 1200=1, 1220=1} @4320mm (pw=4320, util=100.0%)","true","","3533","false","0.000000000","0.046261468","7","280","228.466257669","0.019035385","116.280503752","840|1060|1200|1220","4","4","0","0","","0","0",""
"4350|550x1,760x2,1130x1,1150x1","{550=1, 760=2, 1130=1, 1150=1} @4350mm (pw=4350, util=100.0%)","true","","3534","false","0.000000000","0.046138372","7","250","228.466257669","0.044377893","116.182749983","550|760|1130|1150","5","4","0","0","","0","0",""
"4380|970x1,1050x1,1060x1,1300x1","{970=1, 1050=1, 1060=1, 1300=1} @4380mm (pw=4380, util=100.0%)","true","","3535","false","0.000000000","0.056029139","6","220","228.466257669","0.105638367","116.134777091","970|1050|1060|1300","4","4","0","0","","0","0",""
"4390|840x1,1140x1,1190x1,1220x1","{840=1, 1140=1, 1190=1, 1220=1} @4390mm (pw=4390, util=100.0%)","true","","3536","false","0.000000000","0.036016352","8","210","228.466257669","0.051370942","116.067723279","840|1140|1190|1220","4","4","0","0","","0","0",""
"4300|550x3,760x1,840x1,1050x1","{550=3, 760=1, 840=1, 1050=1} @4300mm (pw=4300, util=100.0%)","true","","3537","false","0.000000000","0.036037299","8","300","228.466257669","0.013786687","116.051085542","550|760|840|1050","6","4","0","0","","0","0",""
"4300|760x1,1130x1,1140x1,1270x1","{760=1, 1130=1, 1140=1, 1270=1} @4300mm (pw=4300, util=100.0%)","true","","3538","false","0.000000000","0.045899162","7","300","228.466257669","0.013786687","115.912948993","760|1130|1140|1270","4","4","0","0","","0","0",""
"4340|760x1,840x3,1060x1","{760=1, 840=3, 1060=1} @4340mm (pw=4340, util=100.0%)","true","","3539","false","0.000000000","0.045842960","7","260","228.466257669","0.030737318","115.873697327","760|840|1060","5","3","0","0","","0","0",""
"4340|550x1,760x2,970x1,1300x1","{550=1, 760=2, 970=1, 1300=1} @4340mm (pw=4340, util=100.0%)","true","","3540","false","0.000000000","0.045810053","7","260","228.466257669","0.030737318","115.840790233","550|760|970|1300","5","4","0","0","","0","0",""
"4360|790x1,1140x1,1150x1,1280x1","{790=1, 1140=1, 1150=1, 1280=1} @4360mm (pw=4360, util=100.0%)","true","","3541","false","0.000000000","0.055745527","6","240","228.466257669","0.079784630","115.825311625","790|1140|1150|1280","4","4","0","0","","0","0",""
"4330|840x1,1050x1,1140x1,1300x1","{840=1, 1050=1, 1140=1, 1300=1} @4330mm (pw=4330, util=100.0%)","true","","3542","false","0.000000000","0.035798749","8","270","228.466257669","0.023510746","115.822259627","840|1050|1140|1300","4","4","0","0","","0","0",""
"4340|550x2,970x1,1125x1,1140x1","{550=2, 970=1, 1125=1, 1140=1} @4340mm (pw=4335, util=99.9%)","true","","3543","false","0.000000000","0.045732747","7","265","228.466257669","0.026642694","115.759389374","550|970|1125|1140","5","4","0","0","","0","0",""
"4370|760x1,1060x1,1270x1,1280x1","{760=1, 1060=1, 1270=1, 1280=1} @4370mm (pw=4370, util=100.0%)","true","","3544","false","0.000000000","0.065348322","5","230","228.466257669","0.394673123","115.742995079","760|1060|1270|1280","4","4","0","0","","0","0",""
